Original XML Dita File,UUID,Transformed Markdown File
aem-is-ir-api-master/src/is_api/c_auxiliary_data_caches.xml,10ce998e-e300-4d24-9d92-a8693dade327,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-data-caches/c-auxiliary-data-caches.md
aem-is-ir-api-master/src/is_api/c_cache_clustering.xml,347165d6-a9e7-406e-81a8-8a91f745ce27,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-data-caches/c-cache-clustering.md
aem-is-ir-api-master/src/is_api/c_server_settings.xml,dc4deefe-c354-4d01-a1d2-815597994adc,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/c-server-settings.md
aem-is-ir-api-master/src/is_api/r_general.xml,d7ec3dba-64b8-431b-b446-84ab6139ba8a,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-general.md
aem-is-ir-api-master/src/is_api/r_content_data_folders.xml,7c4d60ca-8a8b-453c-887d-a6a16eacc883,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-content-data-folders.md
aem-is-ir-api-master/src/is_api/r_server_caches.xml,73745363-2011-453f-b7a0-96de4b44186d,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-server-caches.md
aem-is-ir-api-master/src/is_api/r_image_size_limits.xml,6736e652-c495-45a2-bdd2-9975f99af0a2,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-image-size-limits.md
aem-is-ir-api-master/src/is_api/r_image_catalog_service.xml,601b1c30-7d51-448b-97b5-5ad9cb383975,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-image-catalog-service.md
aem-is-ir-api-master/src/is_api/r_ssl.xml,dec9bd09-8191-4010-8898-2890ffbe9ca7,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-ssl.md
aem-is-ir-api-master/src/is_api/r_server_server_settings.xml,50db98cc-8354-4884-9416-00808828061b,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-server-server-settings.md
aem-is-ir-api-master/src/is_api/r_access_logging.xml,ea7d5d39-3f0a-45f0-bc28-6828a9c9da50,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-access-logging.md
aem-is-ir-api-master/src/is_api/r_debug_trace_logging.xml,33f1d093-007d-453b-965a-9d701a845954,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-debug-trace-logging.md
aem-is-ir-api-master/src/is_api/r_error_redirection.xml,b2c2f725-98c3-44a4-8f50-2ca4da7f2156,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-error-redirection.md
aem-is-ir-api-master/src/is_api/r_cache_clustering.xml,ed6335d7-26c9-45d8-95f6-6c05e788e449,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-cache-clustering.md
aem-is-ir-api-master/src/is_api/r_monitoring_and_alerting_system.xml,944c7d53-09ec-443e-ac8c-85684d8fda0f,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-monitoring-and-alerting-system.md
aem-is-ir-api-master/src/is_api/r_alert_thresholds.xml,032cb396-1a03-4ba9-82d6-ed2cb06e8cf2,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-alert-thresholds.md
aem-is-ir-api-master/src/is_api/r_svg.xml,9e69b150-46ac-480f-96db-afadccc40fe4,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-svg.md
aem-is-ir-api-master/src/is_api/r_media_set_responses.xml,9fa6a38a-cd1f-499b-a2b6-e1a9a6c69ed0,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-settings/r-media-set-responses.md
aem-is-ir-api-master/src/is_api/c_redirect_on_error.xml,894babe9-9c3c-4972-ae8f-387d65b4167d,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-redirect-on-error.md
